Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,class
-0.00249,0.011686,-0.002115,-0.007488,-0.003043,0.001953,-0.002452,-0.003938,I
-0.013975,-0.007945,-0.002349,0.014116,0.009038,0.003334,-0.000029,-0.00217,A
-0.001188,0.003648,0.005763,0.000385,0.000701,0.001931,-0.007763,-0.009776,F
0.016399,0.006352,0.014857,-0.004353,-0.006417,0.014233,-0.013015,0.007522,Z
-0.000681,-0.014915,0.008632,-0.001463,-0.006774,-0.006048,-0.004902,-0.008658,S
0.000736,-0.009243,-0.00219,-0.003876,-0.001337,0.002672,0.002792,-0.006309,G
0.003811,-0.008115,-0.0085,-0.00766,-0.005603,0.004492,-0.01186,-0.007899,E
-0.003545,-0.006989,-0.004003,-0.001974,-0.004164,-0.010375,0.003146,-0.002663,N
-0.001981,-0.004105,0.008758,0.009293,-0.006358,0.007407,0.000769,0.008443,J
0.010584,0.006681,-0.003944,0.005877,0.001663,-0.00716,-0.005395,0.000123,V
-0.001957,-0.003305,-0.003756,-0.006049,0.005327,0.000684,0.009669,0.011696,Q
0.001501,0.001172,0.004561,-0.005452,0.010227,-0.003405,-0.002799,0.007007,T
0.001008,0.001031,0.004533,-0.000552,0.014034,-0.006033,-0.004114,0.00773,T
-0.005406,0.000208,0.003946,-0.001811,0.002525,0.002808,-0.004333,-0.000776,S
-0.003857,0.001711,0.006706,0.002181,0.001421,0.002623,0.003537,-0.004379,B
0.003865,-0.002144,0.00183,-0.003842,-0.004747,0.008775,0.003446,-0.002322,G
-0.008051,0.00923,0.004341,0.001183,0.001429,0.008616,-0.006209,-0.010974,I
-0.005264,0.001885,-0.005068,-0.004564,0.001137,-0.008756,0.015399,-0.000009,N
0.006646,0.022631,-0.007103,0.000751,-0.002748,-0.023955,-0.013325,-0.001901,T
-0.004759,0.003881,0.001607,-0.001455,-0.003264,-0.002258,-0.00558,-0.00764,S
-0.0094,-0.003347,0.007439,0.002627,0.000106,0.004835,0.000699,0.005607,G
-0.004923,0.000798,-0.003552,0.015696,-0.013177,-0.013903,-0.002026,0.005884,M
-0.00993,-0.005329,0.004647,-0.001968,0.001561,-0.012502,0.00217,0.002483,D
-0.007619,0.008963,0.007867,-0.004588,-0.008155,-0.006428,0.004056,-0.004974,S
-0.002304,0.007929,0.007881,-0.004362,0.003827,0.007965,0.007274,-0.006966,F
-0.003432,-0.002066,0.004715,-0.017885,-0.011671,-0.000045,-0.012505,-0.002452,Z
0.001615,0.011608,0.003655,-0.003083,0.005097,-0.004078,0.010623,0.001885,B
0.010801,-0.009548,-0.007509,0.001136,-0.010479,0.001263,-0.005467,0.002826,Q
-0.001223,0.002853,-0.004373,0.000818,0.000587,-0.000281,0.001577,0.004929,H
-0.010936,-0.002977,-0.009925,0.004017,-0.003511,0.007248,-0.004282,0.007366,A
0.003373,-0.003824,-0.006605,-0.012681,0.007122,0.014217,0.008287,0.001973,G
-0.006433,0.005813,0.008978,0.005706,0.000956,0.00004,0.009263,-0.011359,P
-0.0023,0.010719,0.000317,0.002243,0.001657,-0.004203,0.005678,0.000156,R
-0.028267,-0.009025,-0.005343,-0.0101,0.013095,0.008198,0.010216,0.003696,L
0.005349,-0.023629,0.001166,0.006188,0.016746,-0.011414,-0.010284,0.008316,A
0.01155,-0.001213,-0.005077,0.005463,-0.000252,-0.002893,0.006174,-0.000783,Y
0.00123,-0.001721,-0.005561,0.008113,0.004556,0.007123,-0.012826,0.004072,K
0.009292,0.007992,-0.00766,-0.004072,-0.003199,-0.008043,-0.0023,0.005182,V
-0.006408,0.004451,-0.002705,0.004038,0.010012,-0.010775,-0.007241,0.016512,X
0.001767,0.005701,0.005752,-0.000338,-0.002758,0.000013,0.001005,0.007662,O
-0.001527,0.004584,-0.009168,-0.004233,0.001447,-0.000173,-0.004452,0.003594,X
-0.00784,0.003214,0.011246,0.014189,0.005196,0.000011,-0.006565,-0.012784,F
-0.003878,-0.003111,0.007426,0.001827,0.006372,-0.004503,-0.000515,-0.001363,B
-0.027327,0.000749,-0.007845,-0.017035,0.009409,0.012629,0.00967,0.018745,L
-0.004254,0.000658,0.006073,0.001607,-0.005124,-0.002262,0.004995,-0.000007,O
-0.005946,0.00007,0.005006,-0.001112,0.005728,-0.004868,0.00656,-0.000849,D
0.004626,-0.00118,-0.008769,-0.004486,0.001848,0.002651,-0.006975,-0.001623,X
-0.00192,-0.004959,-0.003622,-0.005029,-0.0003,-0.003995,0.005987,-0.001185,Q
0.001738,0.001126,-0.014469,0.014734,0.009276,0.003509,-0.016167,0.008663,K
-0.00336,0.001269,0.003915,-0.000005,0.014148,-0.007446,-0.007855,-0.003504,T
-0.000496,-0.004619,0.00041,0.004218,-0.004969,-0.004358,0.013059,0.005878,H
0.009456,-0.009553,-0.002444,0.002243,0.005146,0.005399,0.001453,0.001375,G
-0.000945,0.004024,-0.004519,0.00567,-0.000276,0.008287,-0.006874,-0.005926,K
-0.004987,0.006578,0.006105,-0.005975,0.001,0.001244,0.010982,-0.001289,X
0.001469,0.006542,-0.009725,0.011162,-0.01229,-0.003852,0.010326,-0.002542,M
-0.000846,-0.007973,-0.004848,-0.000499,-0.001641,0.002845,-0.0004,-0.00543,K
-0.00435,0.000254,0.008305,-0.010194,0.007451,-0.000935,-0.006307,0.012778,I
0.010005,-0.000991,-0.005381,0.003883,-0.011199,-0.00194,0.008395,0.000943,W
0.003005,-0.000835,-0.00262,0.000365,-0.004966,0.006954,0.003636,-0.004063,P
-0.008095,0.000244,0.005394,-0.000364,-0.001722,-0.008321,0.000102,0.00106,D
-0.001332,0.000644,-0.005963,-0.001395,-0.000552,0.004277,0.000899,0.006021,U
0.019698,0.026931,0.009484,-0.003193,0.00019,-0.005017,-0.009402,0.013784,Y
-0.001315,0.001438,-0.002221,0.015671,-0.007926,-0.009756,0.001166,0.00768,M
-0.001333,0.00092,0.001639,0.000973,-0.002497,-0.004068,0.001896,0.001744,U
-0.007102,-0.005313,0.008293,0.005729,0.001239,-0.00677,0.006919,-0.010497,P
-0.004718,-0.003598,0.009008,0.002329,0.005713,0.000322,-0.004315,-0.007602,F
0.005252,-0.002212,-0.005414,-0.007816,-0.016612,0.001704,-0.00071,0.00296,Q
-0.001739,0.002794,0.000496,0.000399,-0.011108,0.010778,0.004449,0.002478,A
-0.003115,0.006565,-0.003023,-0.008495,-0.011213,-0.005416,0.004058,-0.001619,D
0.008766,-0.01062,-0.007316,0.005823,-0.004941,-0.002815,-0.01147,-0.003606,V
0.013101,-0.016869,-0.006414,-0.002751,0.00592,-0.007597,-0.008105,0.005519,Z
-0.003677,0.005848,0.000997,0.007015,-0.003455,0.00634,-0.01389,-0.006997,F
-0.003549,-0.002264,0.001979,0.005002,-0.000469,0.006057,-0.010801,-0.003984,X
0.000472,0.004991,0.008338,-0.006584,-0.011582,-0.006055,-0.000757,0.010715,G
-0.000478,0.007179,-0.000859,0.010168,0.006376,-0.022833,-0.007973,-0.010976,T
-0.003111,-0.003367,0.008609,-0.00114,-0.000397,-0.004773,-0.000856,-0.007049,B
-0.010144,0.004977,-0.002043,-0.001023,0.007375,0.003463,0.000509,0.001024,L
0.009586,-0.002402,0.00176,-0.008726,-0.001479,0.018552,0.007832,-0.003108,C
-0.00545,-0.011827,0.004475,0.011009,-0.004762,-0.004001,0.011876,-0.001713,H
-0.003969,-0.002868,0.000835,0.01572,-0.017669,-0.005168,0.005357,0.008948,M
0.002049,-0.005814,0.012385,0.000012,0.014338,0.017437,0.01053,0.015615,L
0.011242,-0.00244,-0.01314,-0.006589,0.010803,-0.023691,0.011846,0.010786,N
0.003467,-0.007884,0.003117,-0.013682,-0.002946,-0.001652,-0.006682,-0.002588,Z
0.000291,0.011018,-0.001175,-0.002998,0.002994,-0.003336,0.006666,-0.001621,R
0.002349,-0.005887,0.002084,-0.002178,-0.005493,0.00586,0.004058,-0.010668,C
0.006431,-0.005413,-0.00299,-0.0021,-0.006242,0.0069,0.0062,-0.005205,V
-0.006171,-0.005764,0.00033,0.00424,-0.00604,-0.00184,0.003411,-0.009117,H
-0.0015,-0.003299,0.0137,0.000592,-0.014472,0.005279,0.00416,0.020598,U
0.003457,0.000763,-0.012227,0.007924,0.007246,0.008499,-0.004896,-0.008296,F
-0.027602,-0.005713,-0.015704,-0.017866,0.007543,0.011117,0.010414,0.001414,L
0.01338,-0.008547,0.000245,0.001399,0.005054,-0.000787,0.004701,-0.013068,H
-0.004041,0.003829,0.000811,0.001954,0.004016,0.005236,0.004384,0.002883,J
-0.001755,-0.005614,-0.003982,0.003239,0.008903,0.000627,-0.003236,0.006163,U
-0.003144,-0.00317,0.002828,-0.008003,0.010848,-0.00209,-0.004453,0.006988,I
-0.004421,0.009187,0.000806,-0.006601,0.000628,-0.010073,0.007548,-0.004895,S
0.000108,-0.009785,0.001093,-0.001829,-0.004675,-0.00125,-0.001785,-0.005921,C
0.008867,-0.003046,-0.0067,-0.00092,0.006596,0.007238,0.003236,-0.00742,F
0.005466,-0.01311,-0.012343,0.006531,0.008024,-0.009909,-0.007462,0.001178,N
-0.0025,-0.009566,0.015464,0.005901,-0.010136,0.007915,0.003326,0.010363,U
0.000052,-0.002753,0.007123,-0.007019,0.002597,0.008244,-0.001846,-0.005126,Z
0.002124,-0.009765,0.002899,-0.009179,0.001464,-0.010149,-0.00863,0.000865,S
-0.002289,-0.00695,0.012253,-0.007179,-0.010049,0.002968,-0.001405,-0.002044,B
-0.002584,-0.002986,-0.017535,0.004089,0.013547,-0.008959,-0.002739,-0.002667,R
0.008275,0.007612,0.000965,-0.003204,0.000787,-0.009454,-0.001084,-0.003226,T
0.001477,0.005413,0.000357,-0.001733,-0.000425,0.001608,-0.00836,-0.000772,F
-0.009427,-0.002537,0.005356,0.00458,0.007635,-0.005632,0.000947,-0.007447,I
-0.00133,0.003244,0.007386,0.004872,0.003846,-0.005357,0.004569,0.005299,O
-0.00047,-0.00458,-0.004289,0.000867,-0.0123,-0.009745,0.018196,0.01019,N
0.000313,-0.012839,-0.005989,0.002527,-0.004446,0.000059,-0.008641,-0.007889,J
-0.002759,-0.007197,0.005659,0.004756,-0.000428,-0.001636,0.002716,0.000486,O
0.007469,-0.002355,0.001864,-0.001779,-0.004573,0.003619,-0.000893,-0.004185,C
0.010571,-0.008876,0.003107,0.004914,0.003082,0.008798,0.004974,0.006826,E
-0.00306,-0.000823,0.009147,-0.00034,0.001929,-0.001031,0.006606,-0.013368,P
-0.00944,-0.002457,0.007309,0.003838,0.000009,0.002291,0.004087,-0.012191,P
-0.003449,0.003316,0.000029,0.018644,-0.008625,-0.009575,0.003259,0.006722,M
-0.005247,0.011588,0.00251,0.009522,0.005134,0.00077,-0.010884,-0.005317,F
-0.00273,-0.012724,0.001138,0.000904,0.000671,0.000493,0.000405,-0.004031,G
0.00241,-0.01016,0.001848,-0.002611,-0.002043,0.005978,0.00428,-0.007865,C
0.018982,0.001593,-0.009457,0.006486,-0.005866,0.001786,0.006598,-0.006643,Q
0.012777,-0.012177,-0.014364,-0.000577,0.003364,0.010208,-0.001328,-0.006867,R
-0.002211,0.011656,-0.00335,-0.004958,0.003167,-0.001351,0.004551,-0.003415,D
0.008456,-0.002657,-0.001863,-0.000321,0.010392,0.006632,0.002802,0.017215,K
0.003704,0.004211,0.001689,-0.005532,0.012623,0.006117,-0.000721,0.003938,Z
-0.00628,0.000028,0.007824,0.005179,-0.001644,-0.001212,-0.007295,-0.012794,F
-0.005203,0.005884,0.005166,0.001326,-0.000085,0.005054,-0.000571,-0.010944,F
0.00464,-0.003089,0.015815,-0.010795,0.003661,0.001282,0.002762,0.000787,E
-0.00262,-0.008549,-0.003923,0.000558,0.000469,0.005911,-0.002635,-0.004343,U
0.001496,-0.000316,0.001416,-0.003115,0.008615,0.003102,-0.013666,0.002785,Y
-0.001253,-0.002905,0.000781,-0.003505,-0.00281,-0.006933,0.00503,0,U
0.004065,-0.013612,0.012987,0.003893,0.007619,0.007166,-0.001724,-0.000648,G
0.001679,-0.000541,0.005217,-0.000936,0.006812,-0.001514,-0.002432,-0.008002,Y
-0.004736,-0.001616,0.005534,-0.019124,-0.012965,0.001287,-0.012225,-0.004253,Z
0.00459,0.016026,0.003188,0.005325,0.013067,0.001647,-0.002239,0.008844,V
0.009323,-0.01646,0.000405,-0.000646,-0.001042,0.009342,0.001519,-0.007191,B
0.009706,0.00652,0.003301,0.005447,-0.011551,-0.006689,-0.008894,0.024926,V
0.001206,0.000718,0.011524,-0.007145,-0.008028,0.007388,0.002438,-0.004665,Q
0.010012,-0.002269,-0.002667,-0.005955,0.005599,0.007103,0.011775,-0.005168,V
-0.001434,-0.006625,0.0053,0.006919,-0.000173,0.000858,0.00045,0.001638,O
-0.000752,-0.008575,0.004128,0.010708,-0.004986,0.006478,0.001627,0.007855,J
-0.000556,-0.002139,0.012838,-0.003161,-0.002378,0.007302,0.001268,0.002773,L
-0.002798,0.003769,-0.007818,0.004967,-0.006955,0.00284,0.003393,-0.013148,N
0.00274,-0.003037,0.006042,0.001847,-0.004125,0.012696,0.001361,-0.00286,G
0.002391,0.012438,0.002689,-0.001562,0.0119,0.009065,-0.006477,0.008713,Y
-0.002976,-0.010506,0.010026,0.014012,0.002137,0.001562,0.000592,-0.00067,J
-0.003853,0.002365,0.003802,-0.001853,-0.000113,-0.004981,-0.009007,-0.00507,T
-0.007537,0.010229,0.000445,0.005192,0.00027,0.005685,-0.007699,0.006999,J
0.010335,0.005825,0.003116,-0.002839,0.002122,0.004721,-0.001928,0.013296,Q
-0.002952,-0.009405,0.003598,0.003684,0.005796,-0.010724,-0.003293,0.014302,J
0.007703,-0.00387,0.00557,-0.003817,0.01541,-0.001359,0.001999,0.002581,X
0.00226,0.002497,-0.004374,0.005552,0.004707,0.008209,0.0088,-0.011884,W
-0.003804,-0.006575,0.005362,-0.002368,-0.011759,-0.009708,-0.006029,-0.007318,S
-0.005795,0.003426,0.003164,0.003914,0.000827,-0.001766,-0.005971,-0.005011,J
-0.010081,0.001893,-0.000616,0.000551,-0.002029,-0.005049,0.001252,-0.009905,X
-0.00554,-0.0015,0.004987,-0.001708,-0.006909,-0.00125,0.006162,-0.010069,P
-0.007689,0.004772,-0.003625,0.014725,-0.005434,0.001188,0.00171,-0.004075,M
-0.002977,0.012084,0.000513,-0.007126,0.001226,-0.000456,-0.00106,-0.002364,I
0.01024,0.000863,-0.008334,-0.003442,-0.001444,-0.012012,-0.003784,0.001524,V
-0.001822,0.002539,0.004113,0.002109,-0.002874,0.004392,-0.004914,-0.010007,F
-0.000445,0.012958,0.002023,-0.00324,-0.000313,0.006088,0.004542,-0.002012,F
0.001549,0.006637,-0.00156,0.000396,0.010068,0.007432,-0.006876,-0.004063,F
0.002436,0.00476,-0.010135,0.003479,0.006487,0.003694,-0.011247,0.010103,K
0.008554,0.005011,-0.005724,-0.001052,-0.008726,0.009268,-0.005281,0.012954,Y
-0.004724,0.001698,-0.010763,0.009571,-0.003589,0.002848,-0.006353,0.006726,A
0.006453,-0.014746,-0.005362,0.003733,0.011199,-0.010167,-0.001984,0.000905,N
-0.002901,-0.005529,0.006966,0.006355,-0.00051,0.000298,0.000745,0.002093,O
-0.013209,0.012369,-0.02067,0.026842,-0.000766,-0.004653,0.001615,0.014716,M
0.003379,-0.003466,-0.004072,0.011828,0.004941,0.005903,0.005282,-0.012559,W
0.008315,-0.00661,0.000781,-0.00352,0.009026,-0.015484,0.000508,0.014392,V
0.002849,0.005064,-0.015158,0.023084,0.017677,-0.019636,0.004641,-0.002317,M
0.009162,-0.011269,-0.00257,0.003108,0.002292,0.005115,-0.000037,-0.00339,E
-0.008323,0.002958,0.007996,-0.005015,-0.011408,-0.004665,0.00435,0.001763,D
-0.000412,0.007289,-0.001616,-0.005082,0.015805,-0.010907,0.011258,0.002442,D
0.001208,0.000325,0.004153,0.00926,0.00784,-0.013709,-0.000749,0.009609,B
0.008718,0.003647,-0.008438,0.000337,0.004702,0.002282,0.007492,0.0069,W
0.001293,-0.00057,-0.007711,-0.000203,0.015783,-0.006541,-0.007989,-0.004283,F
-0.002724,-0.008115,0.004522,0.006063,-0.009338,0.000998,0.011632,0.016053,H
0.004088,0.004062,0.000711,-0.010256,0.001668,0.006277,0.017404,0.001381,V
0.005397,-0.019106,0.006064,0.0017,0.006216,-0.004181,-0.00816,0.005655,Z
0.011236,0.001265,-0.005266,0.004416,0.006683,0.002972,0.012559,-0.004557,U
-0.000619,-0.002728,0.002196,0.002116,-0.003962,-0.002395,-0.000261,0.000305,O
-0.001953,0.000822,-0.005069,0.003146,-0.006882,0.003871,-0.014292,0.002566,X
0.001736,0.00065,-0.001593,0.001359,0.005508,-0.00785,0.003149,0.001654,B
-0.004427,-0.001818,0.005291,0.003808,-0.002625,0.000712,0.001163,-0.004542,O
0.004838,0.009573,-0.012092,0.000206,-0.014956,0.009776,0.009041,-0.002503,K
-0.008915,-0.005446,-0.001829,0.009154,0.006965,0.005877,-0.000743,0.005885,A
-0.002314,0.004369,0.004277,0.000041,0.000186,0.000368,0.003181,0.001341,J
-0.000484,0.000583,0.010971,-0.00381,-0.003421,0.011475,0.000666,0.004623,Q
-0.000563,0.001055,0.002452,-0.00787,-0.009076,-0.007876,0.000284,0.010117,G
-0.010797,-0.008164,0.010454,0.003069,-0.004092,-0.004288,0.001813,-0.006123,D
-0.000565,0.015835,-0.000018,0.010429,0.003417,-0.005879,-0.015256,0.000258,F
0.010885,-0.007343,-0.007156,-0.003313,0.006007,0.005527,-0.000656,-0.008439,L
-0.001728,-0.00427,0.001032,-0.019973,-0.016357,-0.014764,-0.015274,0.004038,S
-0.002487,0.000508,0.004466,-0.018651,-0.014631,0.003076,-0.013581,-0.002961,Z
0.019611,-0.01529,-0.011537,0.005415,0.015943,-0.003708,0.007869,0.002078,W
-0.003083,-0.001497,0.013323,-0.000418,0.009985,-0.010963,0.001507,0.00189,B
0.001819,-0.006439,-0.001692,-0.003544,-0.011271,-0.007218,-0.00051,0.000874,O
0.01679,-0.006425,-0.001613,0.000675,0.008604,-0.000671,0.009246,-0.003796,G
0.000171,-0.000353,-0.00281,-0.000678,-0.001708,0.001265,-0.001821,0.001843,X
-0.00219,-0.005818,-0.004185,0.004846,0.001072,0.007645,-0.000562,-0.00171,K
-0.002867,0.003243,-0.010212,0.001779,-0.000903,0.001849,-0.013337,0.001137,J
-0.002106,0.009554,0.006047,0.00144,0.003093,0.005448,-0.011138,0.000418,Y
-0.003714,0.002888,-0.005845,-0.008942,-0.004151,0.00531,0.00683,0.004211,X
0.002659,0.010394,-0.00034,0.000214,0.00674,-0.005972,0.009065,-0.002659,K
-0.003312,0.002809,0.001827,-0.000287,-0.00024,0.001833,-0.006696,-0.002656,E
-0.007179,-0.001953,-0.002537,0.007603,-0.003082,0.003985,0.015178,0.005938,N
-0.001709,-0.010521,0.004898,-0.006545,-0.007731,-0.009519,-0.011594,-0.00294,S
-0.001508,0.009383,-0.007539,0.006073,-0.005736,-0.008004,0.000698,0.007447,M
0.001089,0.010127,0.007457,0.000455,-0.002234,-0.003278,0.005754,-0.006722,D
0.019538,0.024658,0.006095,-0.006679,-0.00772,0.00818,-0.012521,0.002606,Y
0.016768,0.003165,-0.006266,-0.001835,0.000588,-0.003387,0.002411,0.003398,Q
-0.012365,-0.009846,-0.007365,0.007987,0.0012,0.006246,-0.003384,-0.000486,A
-0.002795,0.00201,-0.005573,-0.003362,0.002647,0.011808,0.001988,0.009433,A
0.008095,-0.003292,0.004341,-0.01108,0.001251,0.005647,0.01304,0.003575,V
0.011527,-0.013562,-0.002088,0.006136,0.00058,0.003043,0.002342,0.000614,E
-0.003418,0.006854,0.004288,-0.00064,0.017535,0.000313,-0.009952,0.006402,Y
0.007375,0.005129,0.002253,-0.003918,-0.017361,-0.008308,-0.006091,0.005901,Q
0.002693,0.002762,-0.00541,0.000043,-0.014308,-0.007175,0.004529,-0.013746,R
0.012403,-0.014056,-0.002171,-0.000182,-0.003843,0.009946,0.001959,-0.009054,G
0.003408,-0.004738,-0.000296,0.00342,0.005696,-0.011704,-0.006976,-0.004225,D
0.000433,-0.001134,-0.014515,0.000191,-0.012725,0.000559,0.006115,0.005463,M
0.007935,0.006943,-0.015621,0.002545,-0.020612,0.006921,0.008062,0.010316,W
-0.00189,0.000556,0.008268,0.004377,0.000723,-0.000108,-0.008065,-0.008215,F
-0.007762,0.000491,0.00775,-0.000306,-0.00074,0.000453,0.001485,-0.005476,D
-0.007469,0.004475,0.002112,0.005661,-0.001636,0.002513,-0.002313,-0.014636,F
-0.004915,-0.004766,-0.002807,0.008582,-0.00085,0.006111,-0.000741,0.002291,A
0.001498,-0.00804,-0.001515,0.002352,0.007232,-0.004654,0.003731,0.005543,O
0.000728,0.001429,0.014024,0.000535,0.003693,-0.003829,0.000154,-0.000139,C
-0.0041,-0.007635,0.00852,0.002575,-0.000994,-0.01013,0.001985,-0.001991,O
-0.004899,0.005587,-0.006782,0.000966,0.004129,0.003618,-0.007822,0.002597,J
0.001438,0.018841,-0.003388,0.006602,-0.005462,0.008544,-0.021171,-0.001278,F
0.001089,0.010178,0.00874,0.000985,0.007704,0.001033,0.005703,-0.008796,P
0.00959,-0.003896,0.000314,0.005891,0.002402,0.003718,-0.004476,-0.001843,Q
0.001206,0.000429,0.007385,-0.007785,-0.004865,0.009561,0.003613,-0.004928,C
-0.007404,0.004917,-0.000717,0.00313,0.000183,-0.00886,-0.005256,-0.006382,J
-0.002818,0.000001,0.009321,-0.001667,0.00097,0.002961,0.003858,-0.002949,B
-0.00102,0.003992,-0.002321,0.000739,-0.005159,-0.010788,0.002106,0.014685,C
-0.001576,-0.000071,-0.004292,0.000506,-0.001169,0.008737,-0.001844,0.006489,A
-0.000842,0.011249,0.010975,-0.013198,-0.003673,0.011489,0.008694,-0.003715,I
0.003983,0.003905,0.007373,0.000311,0.01156,0.010306,0.005076,0.007384,G
0.009684,-0.000704,-0.009211,0.002646,-0.000493,0.003861,0.012724,0.005251,W
-0.00502,0.018632,0.000246,-0.005164,0.00287,0.010668,-0.005558,-0.001932,I
-0.003558,0.006266,-0.002497,0.005436,0.006629,0.001775,-0.010537,-0.001234,F
0.005847,-0.002087,-0.007347,0.003389,-0.004336,-0.000075,0.007591,-0.010769,W
-0.003771,-0.005978,0.007038,-0.002825,-0.003526,0.001634,0.000299,-0.005375,B
-0.002047,0.004419,0.007547,-0.005568,-0.000316,0.003339,-0.002761,-0.005019,P
0.003119,-0.011244,-0.01334,-0.011182,-0.001166,0.006869,-0.01182,-0.000942,E
-0.002722,0.008639,0.003462,0.001496,-0.005079,0.004695,-0.001997,0.002896,U
-0.002554,0.00236,0.006367,0.002021,0.003706,-0.007034,0.00095,-0.007294,B
0.010711,-0.009567,0.009751,0.002518,0.009017,0.00938,0.004034,-0.001338,S
0.009939,0.001449,0.001112,0.007176,0.001514,-0.001259,0.003303,-0.006646,P
0.008628,-0.001707,-0.00113,-0.004899,-0.011233,-0.006317,-0.00023,0.006629,Q
0.003441,0.005003,0.001942,-0.004404,0.006374,-0.003458,0.011401,0.002754,P
-0.006035,-0.000115,0.003511,-0.002491,-0.002272,0.001182,0.00231,-0.004647,D
-0.004128,0.008922,0.005772,-0.00021,-0.001036,0.004457,-0.001816,-0.010111,F
-0.001336,-0.011385,0.010902,-0.005344,0.000447,-0.010268,-0.01079,0.000019,S
0.007655,0.017468,0.007515,0.005068,-0.002151,-0.00063,0.013177,-0.003522,W
0.006793,0.014956,-0.005988,0.012619,0.010275,0.008343,0.004739,0.008224,W
-0.006006,-0.002496,-0.003993,0.007329,0.004715,-0.004473,-0.015434,-0.005422,S
0.010769,0.014603,-0.00543,0.001143,-0.004877,-0.004631,-0.009347,0.01009,Y
-0.000917,0.007404,0.000174,-0.000803,0.005192,-0.002638,0.002933,-0.000807,B
0.003935,-0.006161,0.003659,-0.009012,-0.000182,0.003321,0.007301,-0.002196,D
-0.008208,-0.000531,0.002632,0.005314,0.005451,-0.008266,-0.000297,-0.008706,R
0.013254,-0.015873,-0.004012,-0.007277,0.005426,-0.002003,0.002169,-0.006973,N
-0.018635,-0.002328,-0.010022,-0.006475,0.000237,-0.000881,-0.002142,0.000288,L
0.001285,0.014261,-0.010426,0.011651,0.000192,-0.00286,0.00225,0.003406,M
0.004252,0.002032,-0.000617,-0.00405,0.002176,0.004068,-0.007797,-0.00333,Y
0.012719,-0.006914,-0.001179,-0.004911,0.009824,0.002084,0.001336,-0.001451,E
0.008613,0.006404,0.002636,0.005908,0.000247,0.008277,-0.006134,0.009419,Y
-0.007205,0.007509,-0.000473,0.012739,0.002038,0.004719,-0.006641,-0.006403,J
0.006881,-0.007156,-0.009706,0.006138,0.009061,0.001442,-0.002392,-0.003427,N
0.000497,0.008734,0.014157,0.00234,-0.007924,-0.001829,0.003815,0.021937,U
0.003439,-0.002785,0.016406,-0.005595,0.002025,0.016332,0.011944,0.001716,Q
0.008528,-0.016628,0.005995,-0.012724,-0.010307,0.005226,-0.003948,-0.001496,S
-0.004975,0.001853,-0.001422,-0.001933,-0.002375,-0.006653,0.00516,-0.003743,D
0.00346,-0.003843,0.002032,-0.004159,-0.008709,-0.004493,0.000651,0.005882,Q
0.003482,-0.004359,-0.001798,0.00781,-0.000666,0.002585,-0.013331,0.001517,K
0.001117,0.000108,-0.009383,-0.004184,0.012219,0.000334,-0.005457,0.01121,I
0.000734,-0.004091,0.005979,0.005469,0.001522,-0.006898,0.003802,-0.002885,R
-0.007469,-0.006809,-0.011811,0.002567,-0.002143,0.006279,0.002586,-0.003109,A
0.006054,-0.011892,0.007371,-0.000282,0.004162,0.008139,-0.00284,-0.003661,G
-0.000395,0.002077,-0.001389,0.001857,0.00842,0.003861,-0.003988,0.019241,U
-0.002478,-0.005931,-0.004659,0.001432,-0.00756,-0.005422,-0.000622,-0.006665,N
