K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,class
36.373067,24.248711,20.78461,29.444864,-45.033321,27.712813,-29.444864,8.660254,-24.248711,-45.033321,6.928203,-8.660254,20.78461,F
32.908965,20.78461,6.928203,32.908965,-36.373067,13.856406,-20.78461,8.660254,-6.928203,-34.641016,5.196152,0,15.588457,Z
41.569219,22.51666,25.980762,34.641016,-45.033321,20.78461,-22.51666,8.660254,-13.856406,-32.908965,8.660254,-3.464102,19.052559,S
39.837169,13.856406,41.569219,43.30127,-45.033321,5.196152,-22.51666,8.660254,-15.588457,-43.30127,13.856406,-15.588457,20.78461,G
25.980762,12.124356,24.248711,43.30127,-36.373067,17.320508,-29.444864,6.928203,-20.78461,-38.105118,1.732051,-8.660254,12.124356,K
39.837169,22.51666,3.464102,34.641016,-45.033321,17.320508,-22.51666,12.124356,-8.660254,-41.569219,8.660254,-5.196152,15.588457,Z
22.51666,8.660254,38.105118,36.373067,-36.373067,5.196152,-27.712813,6.928203,-24.248711,-46.765372,8.660254,-17.320508,5.196152,W
39.837169,20.78461,19.052559,38.105118,-58.889727,34.641016,-27.712813,13.856406,-15.588457,-43.30127,10.392305,-13.856406,20.78461,B
45.033321,15.588457,15.588457,34.641016,-58.889727,39.837169,-38.105118,13.856406,-25.980762,-48.497423,12.124356,-19.052559,20.78461,P
38.105118,-13.856406,31.176915,34.641016,-34.641016,-10.392305,-19.052559,6.928203,-10.392305,-38.105118,5.196152,-36.373067,13.856406,H
34.641016,17.320508,24.248711,38.105118,-45.033321,17.320508,-34.641016,10.392305,-31.176915,-57.157677,5.196152,-17.320508,8.660254,X
45.033321,15.588457,31.176915,45.033321,-51.961524,12.124356,-24.248711,10.392305,-15.588457,-45.033321,8.660254,-17.320508,15.588457,P
45.033321,-3.464102,36.373067,38.105118,-51.961524,-5.196152,-22.51666,13.856406,-24.248711,-65.817931,13.856406,-50.229473,6.928203,M
36.373067,5.196152,29.444864,38.105118,-41.569219,1.732051,-13.856406,10.392305,0,-32.908965,12.124356,-17.320508,19.052559,Q
41.569219,25.980762,27.712813,39.837169,-57.157677,20.78461,-31.176915,13.856406,-29.444864,-65.817931,10.392305,-22.51666,22.51666,K
24.248711,8.660254,13.856406,38.105118,-31.176915,25.980762,-27.712813,5.196152,-15.588457,-27.712813,-1.732051,-6.928203,22.51666,X
29.444864,6.928203,29.444864,45.033321,-41.569219,15.588457,-32.908965,10.392305,-22.51666,-43.30127,-5.196152,-19.052559,8.660254,J
34.641016,12.124356,13.856406,34.641016,-34.641016,8.660254,-17.320508,6.928203,-5.196152,-29.444864,8.660254,-5.196152,15.588457,Z
39.837169,10.392305,25.980762,41.569219,-45.033321,3.464102,-19.052559,8.660254,-5.196152,-36.373067,17.320508,-17.320508,15.588457,R
36.373067,-17.320508,25.980762,34.641016,-27.712813,-10.392305,-19.052559,6.928203,-10.392305,-46.765372,3.464102,-34.641016,3.464102,U
25.980762,12.124356,19.052559,25.980762,-27.712813,8.660254,-27.712813,6.928203,-24.248711,-46.765372,6.928203,-8.660254,6.928203,Y
43.30127,-3.464102,12.124356,31.176915,-36.373067,1.732051,-19.052559,10.392305,-10.392305,-36.373067,12.124356,-25.980762,12.124356,D
31.176915,17.320508,31.176915,41.569219,-48.497423,20.78461,-24.248711,12.124356,-19.052559,-43.30127,3.464102,-19.052559,22.51666,A
29.444864,12.124356,13.856406,24.248711,-36.373067,19.052559,-31.176915,10.392305,-25.980762,-46.765372,10.392305,-13.856406,12.124356,T
38.105118,13.856406,38.105118,45.033321,-50.229473,5.196152,-20.78461,10.392305,-10.392305,-41.569219,8.660254,-17.320508,19.052559,E
38.105118,12.124356,22.51666,36.373067,-51.961524,17.320508,-20.78461,10.392305,-12.124356,-41.569219,12.124356,-20.78461,17.320508,B
19.052559,8.660254,17.320508,29.444864,-39.837169,34.641016,-24.248711,10.392305,-10.392305,-27.712813,-3.464102,-15.588457,38.105118,J
43.30127,19.052559,12.124356,38.105118,-50.229473,19.052559,-22.51666,12.124356,-10.392305,-41.569219,12.124356,-10.392305,17.320508,Z
24.248711,5.196152,17.320508,31.176915,-29.444864,17.320508,-24.248711,5.196152,-13.856406,-27.712813,0,-10.392305,19.052559,D
50.229473,20.78461,22.51666,38.105118,-55.425626,17.320508,-22.51666,15.588457,-12.124356,-46.765372,17.320508,-13.856406,15.588457,I
41.569219,13.856406,38.105118,38.105118,-48.497423,6.928203,-19.052559,13.856406,-12.124356,-39.837169,15.588457,-15.588457,19.052559,Y
36.373067,3.464102,20.78461,34.641016,-38.105118,5.196152,-17.320508,6.928203,-3.464102,-29.444864,10.392305,-17.320508,15.588457,R
38.105118,3.464102,25.980762,38.105118,-43.30127,10.392305,-19.052559,10.392305,-8.660254,-32.908965,6.928203,-20.78461,19.052559,Q
22.51666,3.464102,15.588457,29.444864,-29.444864,19.052559,-24.248711,5.196152,-13.856406,-25.980762,0,-12.124356,20.78461,D
25.980762,-3.464102,43.30127,36.373067,-32.908965,-8.660254,-20.78461,8.660254,-20.78461,-45.033321,10.392305,-31.176915,12.124356,W
25.980762,3.464102,25.980762,36.373067,-32.908965,5.196152,-29.444864,6.928203,-22.51666,-46.765372,1.732051,-19.052559,3.464102,U
17.320508,8.660254,31.176915,34.641016,-34.641016,3.464102,-19.052559,6.928203,-6.928203,-46.765372,12.124356,-12.124356,8.660254,Y
41.569219,10.392305,22.51666,41.569219,-55.425626,17.320508,-25.980762,12.124356,-17.320508,-43.30127,12.124356,-22.51666,15.588457,H
32.908965,5.196152,27.712813,34.641016,-38.105118,8.660254,-20.78461,10.392305,-10.392305,-32.908965,5.196152,-17.320508,19.052559,Q
25.980762,-1.732051,22.51666,32.908965,-25.980762,1.732051,-17.320508,3.464102,-6.928203,-24.248711,3.464102,-13.856406,15.588457,O
31.176915,19.052559,25.980762,38.105118,-51.961524,27.712813,-24.248711,13.856406,-15.588457,-41.569219,3.464102,-17.320508,24.248711,A
10.392305,3.464102,15.588457,29.444864,-20.78461,12.124356,-13.856406,3.464102,0,-15.588457,3.464102,-1.732051,15.588457,I
15.588457,3.464102,19.052559,36.373067,-25.980762,24.248711,-31.176915,5.196152,-19.052559,-25.980762,-8.660254,-8.660254,19.052559,J
34.641016,12.124356,19.052559,36.373067,-43.30127,10.392305,-19.052559,8.660254,-8.660254,-36.373067,12.124356,-13.856406,13.856406,R
43.30127,8.660254,24.248711,38.105118,-53.693575,13.856406,-27.712813,13.856406,-19.052559,-51.961524,10.392305,-27.712813,12.124356,O
38.105118,19.052559,36.373067,46.765372,-55.425626,6.928203,-24.248711,10.392305,-19.052559,-60.621778,8.660254,-24.248711,10.392305,U
31.176915,8.660254,39.837169,38.105118,-41.569219,5.196152,-20.78461,6.928203,-19.052559,-41.569219,6.928203,-22.51666,17.320508,O
25.980762,10.392305,17.320508,34.641016,-46.765372,-8.660254,-8.660254,12.124356,5.196152,-32.908965,13.856406,-19.052559,13.856406,L
45.033321,20.78461,27.712813,45.033321,-60.621778,13.856406,-25.980762,13.856406,-22.51666,-57.157677,15.588457,-24.248711,17.320508,K
17.320508,3.464102,39.837169,36.373067,-31.176915,0,-19.052559,5.196152,-15.588457,-41.569219,13.856406,-19.052559,15.588457,W
24.248711,6.928203,32.908965,39.837169,-34.641016,5.196152,-17.320508,6.928203,-6.928203,-45.033321,19.052559,-13.856406,13.856406,V
39.837169,6.928203,24.248711,38.105118,-48.497423,10.392305,-22.51666,10.392305,-13.856406,-46.765372,12.124356,-24.248711,10.392305,O
36.373067,6.928203,24.248711,29.444864,-46.765372,10.392305,-22.51666,10.392305,-10.392305,-38.105118,12.124356,-20.78461,15.588457,P
24.248711,12.124356,15.588457,36.373067,-29.444864,19.052559,-25.980762,5.196152,-13.856406,-25.980762,-1.732051,-1.732051,19.052559,Z
32.908965,17.320508,20.78461,39.837169,-48.497423,10.392305,-29.444864,13.856406,-19.052559,-60.621778,13.856406,-15.588457,3.464102,Y
24.248711,-19.052559,29.444864,31.176915,-15.588457,-13.856406,-15.588457,1.732051,-6.928203,-31.176915,0,-25.980762,10.392305,U
46.765372,19.052559,17.320508,41.569219,-64.08588,32.908965,-25.980762,13.856406,-12.124356,-43.30127,13.856406,-15.588457,17.320508,B
36.373067,3.464102,27.712813,39.837169,-39.837169,-5.196152,-15.588457,8.660254,-8.660254,-39.837169,17.320508,-22.51666,13.856406,U
46.765372,25.980762,32.908965,45.033321,-62.353829,24.248711,-32.908965,13.856406,-29.444864,-69.282032,10.392305,-24.248711,20.78461,H
53.693575,36.373067,24.248711,39.837169,-65.817931,31.176915,-31.176915,13.856406,-32.908965,-64.08588,10.392305,-17.320508,12.124356,B
20.78461,-0,24.248711,29.444864,-24.248711,3.464102,-19.052559,3.464102,-10.392305,-25.980762,0,-13.856406,15.588457,O
41.569219,24.248711,19.052559,45.033321,-51.961524,22.51666,-36.373067,13.856406,-31.176915,-64.08588,10.392305,-13.856406,8.660254,X
29.444864,8.660254,27.712813,38.105118,-38.105118,5.196152,-27.712813,8.660254,-27.712813,-53.693575,3.464102,-22.51666,-3.464102,M
29.444864,17.320508,15.588457,38.105118,-43.30127,10.392305,-20.78461,10.392305,-10.392305,-32.908965,8.660254,-8.660254,15.588457,L
43.30127,17.320508,45.033321,36.373067,-55.425626,6.928203,-29.444864,13.856406,-38.105118,-60.621778,19.052559,-31.176915,17.320508,W
46.765372,8.660254,22.51666,31.176915,-51.961524,5.196152,-24.248711,13.856406,-13.856406,-50.229473,15.588457,-27.712813,15.588457,P
43.30127,8.660254,24.248711,38.105118,-53.693575,15.588457,-27.712813,13.856406,-19.052559,-48.497423,8.660254,-27.712813,15.588457,O
38.105118,6.928203,29.444864,46.765372,-45.033321,-6.928203,-22.51666,10.392305,-8.660254,-45.033321,8.660254,-20.78461,12.124356,C
8.660254,-1.732051,27.712813,31.176915,-13.856406,10.392305,-15.588457,0,-5.196152,-10.392305,-6.928203,-5.196152,20.78461,A
29.444864,5.196152,25.980762,34.641016,-36.373067,8.660254,-22.51666,6.928203,-13.856406,-36.373067,5.196152,-17.320508,13.856406,O
15.588457,5.196152,25.980762,34.641016,-20.78461,1.732051,-24.248711,1.732051,-19.052559,-31.176915,0,-6.928203,5.196152,K
48.497423,20.78461,32.908965,34.641016,-57.157677,13.856406,-27.712813,15.588457,-32.908965,-50.229473,17.320508,-24.248711,22.51666,R
45.033321,20.78461,12.124356,32.908965,-43.30127,5.196152,-13.856406,12.124356,-1.732051,-41.569219,17.320508,-6.928203,17.320508,S
36.373067,10.392305,20.78461,31.176915,-41.569219,12.124356,-20.78461,8.660254,-12.124356,-32.908965,10.392305,-13.856406,17.320508,B
19.052559,1.732051,38.105118,31.176915,-22.51666,-1.732051,-24.248711,3.464102,-24.248711,-39.837169,6.928203,-17.320508,12.124356,W
29.444864,3.464102,22.51666,36.373067,-31.176915,3.464102,-27.712813,6.928203,-22.51666,-39.837169,3.464102,-17.320508,8.660254,U
43.30127,15.588457,38.105118,39.837169,-51.961524,12.124356,-20.78461,13.856406,-13.856406,-41.569219,17.320508,-15.588457,20.78461,Y
39.837169,6.928203,25.980762,38.105118,-41.569219,-0,-15.588457,10.392305,-5.196152,-45.033321,15.588457,-20.78461,15.588457,Q
32.908965,22.51666,29.444864,43.30127,-46.765372,20.78461,-29.444864,8.660254,-17.320508,-45.033321,-3.464102,-6.928203,17.320508,L
34.641016,5.196152,20.78461,29.444864,-25.980762,6.928203,-17.320508,5.196152,-6.928203,-20.78461,5.196152,-6.928203,19.052559,S
24.248711,12.124356,22.51666,25.980762,-27.712813,0,-15.588457,6.928203,-13.856406,-27.712813,8.660254,-8.660254,15.588457,A
15.588457,-0,19.052559,24.248711,-19.052559,10.392305,-20.78461,3.464102,-10.392305,-24.248711,3.464102,-6.928203,10.392305,F
34.641016,12.124356,20.78461,32.908965,-43.30127,13.856406,-32.908965,12.124356,-25.980762,-58.889727,8.660254,-19.052559,3.464102,Y
34.641016,-17.320508,25.980762,32.908965,-27.712813,-12.124356,-17.320508,6.928203,-8.660254,-43.30127,5.196152,-34.641016,5.196152,U
24.248711,5.196152,17.320508,25.980762,-31.176915,25.980762,-29.444864,5.196152,-17.320508,-29.444864,3.464102,-10.392305,20.78461,P
27.712813,8.660254,19.052559,29.444864,-36.373067,24.248711,-27.712813,6.928203,-15.588457,-29.444864,3.464102,-10.392305,24.248711,P
39.837169,12.124356,25.980762,34.641016,-34.641016,0,-19.052559,6.928203,-10.392305,-34.641016,5.196152,-8.660254,15.588457,S
19.052559,0,41.569219,36.373067,-29.444864,0,-20.78461,6.928203,-19.052559,-41.569219,13.856406,-22.51666,15.588457,W
22.51666,1.732051,20.78461,38.105118,-19.052559,-3.464102,-13.856406,1.732051,1.732051,-12.124356,1.732051,0,12.124356,E
36.373067,6.928203,25.980762,36.373067,-46.765372,15.588457,-24.248711,10.392305,-15.588457,-38.105118,6.928203,-22.51666,19.052559,O
36.373067,19.052559,22.51666,34.641016,-53.693575,15.588457,-20.78461,13.856406,-10.392305,-48.497423,13.856406,-17.320508,15.588457,X
41.569219,20.78461,27.712813,32.908965,-41.569219,12.124356,-20.78461,8.660254,-13.856406,-32.908965,8.660254,-5.196152,19.052559,S
53.693575,20.78461,22.51666,45.033321,-65.817931,32.908965,-29.444864,13.856406,-19.052559,-48.497423,13.856406,-19.052559,17.320508,K
25.980762,3.464102,24.248711,38.105118,-29.444864,0,-27.712813,6.928203,-17.320508,-39.837169,1.732051,-13.856406,3.464102,C
24.248711,0,17.320508,24.248711,-24.248711,8.660254,-25.980762,6.928203,-15.588457,-31.176915,10.392305,-12.124356,0,F
25.980762,0,19.052559,31.176915,-24.248711,5.196152,-27.712813,6.928203,-17.320508,-34.641016,6.928203,-12.124356,0,F
36.373067,22.51666,25.980762,43.30127,-62.353829,38.105118,-27.712813,12.124356,-12.124356,-45.033321,0,-17.320508,32.908965,Q
45.033321,22.51666,17.320508,50.229473,-65.817931,46.765372,-36.373067,13.856406,-20.78461,-48.497423,5.196152,-15.588457,27.712813,B
43.30127,10.392305,17.320508,43.30127,-46.765372,8.660254,-19.052559,10.392305,-3.464102,-43.30127,12.124356,-17.320508,15.588457,G
32.908965,13.856406,25.980762,39.837169,-48.497423,25.980762,-25.980762,12.124356,-13.856406,-36.373067,0,-17.320508,31.176915,A
12.124356,-3.464102,19.052559,22.51666,-12.124356,8.660254,-20.78461,0,-8.660254,-15.588457,1.732051,-3.464102,5.196152,F
43.30127,20.78461,19.052559,46.765372,-58.889727,31.176915,-27.712813,12.124356,-13.856406,-45.033321,13.856406,-13.856406,17.320508,R
20.78461,6.928203,25.980762,32.908965,-25.980762,13.856406,-19.052559,6.928203,-10.392305,-20.78461,-1.732051,-6.928203,22.51666,A
36.373067,20.78461,34.641016,38.105118,-50.229473,15.588457,-29.444864,10.392305,-27.712813,-55.425626,5.196152,-19.052559,20.78461,H
48.497423,29.444864,25.980762,38.105118,-57.157677,25.980762,-29.444864,12.124356,-31.176915,-58.889727,10.392305,-17.320508,10.392305,B
34.641016,3.464102,20.78461,34.641016,-34.641016,0,-19.052559,6.928203,-10.392305,-38.105118,8.660254,-19.052559,13.856406,O
27.712813,8.660254,15.588457,31.176915,-24.248711,1.732051,-13.856406,3.464102,-1.732051,-22.51666,5.196152,-1.732051,15.588457,Z
13.856406,-5.196152,41.569219,31.176915,-20.78461,-5.196152,-15.588457,3.464102,-12.124356,-31.176915,5.196152,-20.78461,15.588457,W
38.105118,-13.856406,34.641016,34.641016,-34.641016,-19.052559,-15.588457,6.928203,-12.124356,-41.569219,10.392305,-41.569219,15.588457,N
19.052559,3.464102,24.248711,32.908965,-24.248711,10.392305,-24.248711,3.464102,-17.320508,-29.444864,0,-10.392305,13.856406,H
39.837169,22.51666,36.373067,45.033321,-57.157677,6.928203,-20.78461,13.856406,-10.392305,-45.033321,13.856406,-13.856406,15.588457,C
34.641016,-6.928203,34.641016,34.641016,-39.837169,-6.928203,-19.052559,8.660254,-19.052559,-51.961524,8.660254,-41.569219,5.196152,M
36.373067,6.928203,20.78461,36.373067,-45.033321,8.660254,-20.78461,10.392305,-10.392305,-38.105118,10.392305,-20.78461,17.320508,O
5.196152,3.464102,15.588457,29.444864,-20.78461,22.51666,-24.248711,1.732051,-10.392305,-19.052559,-8.660254,-3.464102,17.320508,I
38.105118,20.78461,25.980762,50.229473,-62.353829,39.837169,-34.641016,13.856406,-31.176915,-62.353829,1.732051,-27.712813,15.588457,M
36.373067,17.320508,32.908965,43.30127,-51.961524,15.588457,-25.980762,12.124356,-25.980762,-55.425626,13.856406,-22.51666,8.660254,A
36.373067,3.464102,25.980762,38.105118,-39.837169,8.660254,-25.980762,8.660254,-17.320508,-39.837169,1.732051,-22.51666,17.320508,O
41.569219,1.732051,24.248711,41.569219,-38.105118,8.660254,-20.78461,8.660254,-5.196152,-27.712813,15.588457,-15.588457,13.856406,R
27.712813,1.732051,27.712813,32.908965,-34.641016,5.196152,-19.052559,6.928203,-19.052559,-39.837169,5.196152,-25.980762,10.392305,M
27.712813,3.464102,27.712813,27.712813,-29.444864,-0,-20.78461,6.928203,-22.51666,-41.569219,8.660254,-22.51666,15.588457,N
27.712813,12.124356,29.444864,36.373067,-43.30127,10.392305,-27.712813,10.392305,-19.052559,-53.693575,13.856406,-17.320508,3.464102,V
20.78461,10.392305,17.320508,31.176915,-32.908965,27.712813,-31.176915,6.928203,-19.052559,-31.176915,0,-6.928203,20.78461,F
41.569219,5.196152,36.373067,48.497423,-50.229473,-5.196152,-20.78461,12.124356,-6.928203,-48.497423,12.124356,-27.712813,10.392305,K
22.51666,-5.196152,20.78461,24.248711,-19.052559,6.928203,-19.052559,1.732051,-6.928203,-17.320508,5.196152,-10.392305,13.856406,P
41.569219,10.392305,20.78461,34.641016,-45.033321,10.392305,-19.052559,8.660254,-6.928203,-32.908965,8.660254,-13.856406,13.856406,B
32.908965,19.052559,20.78461,25.980762,-36.373067,8.660254,-29.444864,10.392305,-27.712813,-55.425626,10.392305,-10.392305,10.392305,Y
41.569219,22.51666,34.641016,43.30127,-60.621778,19.052559,-24.248711,15.588457,-15.588457,-50.229473,8.660254,-20.78461,24.248711,A
45.033321,-1.732051,20.78461,39.837169,-38.105118,1.732051,-22.51666,12.124356,-13.856406,-38.105118,10.392305,-25.980762,19.052559,O
48.497423,34.641016,17.320508,45.033321,-62.353829,29.444864,-31.176915,13.856406,-20.78461,-57.157677,3.464102,-10.392305,17.320508,Q
43.30127,0,25.980762,39.837169,-41.569219,0,-19.052559,10.392305,-6.928203,-31.176915,17.320508,-24.248711,17.320508,R
32.908965,8.660254,20.78461,38.105118,-38.105118,6.928203,-17.320508,6.928203,-3.464102,-29.444864,6.928203,-10.392305,15.588457,E
43.30127,17.320508,20.78461,46.765372,-45.033321,-6.928203,-20.78461,12.124356,-8.660254,-41.569219,13.856406,-10.392305,8.660254,E
31.176915,20.78461,20.78461,43.30127,-50.229473,25.980762,-25.980762,12.124356,-15.588457,-39.837169,3.464102,-12.124356,22.51666,L
38.105118,12.124356,32.908965,36.373067,-38.105118,5.196152,-22.51666,6.928203,-20.78461,-36.373067,6.928203,-13.856406,17.320508,V
24.248711,6.928203,20.78461,27.712813,-27.712813,8.660254,-29.444864,6.928203,-22.51666,-41.569219,5.196152,-10.392305,5.196152,Y
24.248711,-8.660254,17.320508,27.712813,-17.320508,-3.464102,-13.856406,1.732051,-3.464102,-17.320508,3.464102,-13.856406,13.856406,D
39.837169,13.856406,32.908965,43.30127,-43.30127,6.928203,-22.51666,6.928203,-8.660254,-34.641016,6.928203,-8.660254,17.320508,F
29.444864,13.856406,39.837169,38.105118,-46.765372,6.928203,-29.444864,10.392305,-29.444864,-55.425626,10.392305,-22.51666,5.196152,W
27.712813,13.856406,32.908965,39.837169,-45.033321,6.928203,-24.248711,12.124356,-13.856406,-65.817931,17.320508,-19.052559,8.660254,Y
6.928203,-3.464102,20.78461,31.176915,-13.856406,8.660254,-15.588457,0,-1.732051,-20.78461,13.856406,-3.464102,8.660254,T
32.908965,13.856406,38.105118,34.641016,-46.765372,8.660254,-22.51666,10.392305,-19.052559,-43.30127,8.660254,-19.052559,19.052559,V
32.908965,20.78461,20.78461,29.444864,-38.105118,13.856406,-31.176915,10.392305,-29.444864,-55.425626,8.660254,-8.660254,6.928203,Y
20.78461,-3.464102,25.980762,29.444864,-24.248711,3.464102,-17.320508,5.196152,-12.124356,-27.712813,6.928203,-19.052559,15.588457,N
32.908965,17.320508,12.124356,25.980762,-43.30127,15.588457,-32.908965,13.856406,-25.980762,-58.889727,10.392305,-15.588457,3.464102,Y
45.033321,24.248711,5.196152,27.712813,-50.229473,20.78461,-15.588457,13.856406,-5.196152,-41.569219,19.052559,-8.660254,17.320508,S
31.176915,12.124356,29.444864,38.105118,-50.229473,6.928203,-22.51666,13.856406,-13.856406,-69.282032,15.588457,-25.980762,3.464102,V
29.444864,12.124356,38.105118,32.908965,-43.30127,3.464102,-25.980762,10.392305,-27.712813,-51.961524,12.124356,-24.248711,12.124356,W
39.837169,5.196152,29.444864,43.30127,-41.569219,1.732051,-24.248711,8.660254,-15.588457,-38.105118,3.464102,-20.78461,17.320508,O
